1,1,1,2,1,1,0,0.006161
1,1,1,2,1,1,0,0.011987
1,1,1,2,1,1,0,0.017667
1,1,1,2,1,1,0,0.023279
1,1,1,2,1,1,0,0.029015
1,1,1,2,1,1,0,0.034568
1,1,1,2,1,1,0,0.040123
1,1,1,2,1,1,0,0.045745
1,1,1,2,1,1,0,0.051342
1,1,1,2,1,1,0,0.057007
1,1,1,2,1,1,0,0.062656
1,1,1,2,1,1,0,0.068428
1,1,1,2,1,1,0,0.073971
1,1,1,2,1,1,0,0.079536
1,1,1,2,1,1,0,0.085171
1,1,1,2,1,1,0,0.09081
1,1,1,2,1,1,0,0.096432
1,1,1,2,1,1,0,0.10206
1,1,1,2,1,1,0,0.10766
1,1,1,2,1,1,0,0.11331
1,1,1,2,1,1,0,0.11893
1,1,1,2,1,1,0,0.1245
1,1,1,2,1,1,0,0.13013
1,1,1,2,1,1,0,0.1357
1,1,1,2,1,1,0,0.14137
1,1,1,2,1,1,0,0.14691
1,1,1,2,1,1,0,0.15242
1,1,1,2,1,1,0,0.15795
1,1,1,2,1,1,0,0.16349
1,1,1,2,1,1,0,0.16906
1,1,1,2,1,1,0,0.17457
1,1,1,2,1,1,0,0.18007
1,1,1,2,1,1,0,0.18568
1,1,1,2,1,1,0,0.19133
1,1,1,2,1,1,0,0.19693
1,1,1,2,1,1,0,0.20255
1,1,1,2,1,1,0,0.20816
1,1,1,2,1,1,0,0.21393
1,1,1,2,1,1,0,0.21948
1,1,1,2,1,1,0,0.2251
1,1,1,2,1,1,0,0.23071
1,1,1,2,1,1,0,0.23642
1,1,1,2,1,1,0,0.24213
1,1,1,2,1,1,0,0.24764
1,1,1,2,1,1,0,0.25317
1,1,1,2,1,1,0,0.25877
1,1,1,2,1,1,0,0.26441
1,1,1,2,1,1,0,0.27007
1,1,1,2,1,1,0,0.27565
1,1,1,2,1,1,0,0.28134
1,1,1,2,1,1,0,0.28692
1,1,1,2,1,1,0,0.29243
1,1,1,2,1,1,0,0.29796
1,1,1,2,1,1,0,0.30351
1,1,1,2,1,1,0,0.30908
1,1,1,2,1,1,0,0.3147
1,1,1,2,1,1,0,0.3202
1,1,1,2,1,1,0,0.32572
1,1,1,2,1,1,0,0.33136
1,1,1,2,1,1,0,0.33698
1,1,1,2,1,1,0,0.34259
1,1,1,2,1,1,0,0.34827
1,1,1,2,1,1,0,0.35395
1,1,1,2,1,1,0,0.35953
1,1,1,2,1,1,0,0.36505
1,1,1,2,1,1,0,0.3706
1,1,1,2,1,1,0,0.37612
1,1,1,2,1,1,0,0.38175
1,1,1,2,1,1,0,0.38741
1,1,1,2,1,1,0,0.39298
1,1,1,2,1,1,0,0.39858
1,1,1,2,1,1,0,0.40421
1,1,1,2,1,1,0,0.4098
1,1,1,2,1,1,0,0.41539
1,1,1,2,1,1,0,0.42096
1,1,1,2,1,1,0,0.42664
1,1,1,2,1,1,0,0.43221
1,1,1,2,1,1,0,0.43777
1,1,1,2,1,1,0,0.44328
1,1,1,2,1,1,0,0.44877
1,1,1,2,1,1,0,0.45441
1,1,1,2,1,1,0,0.46005
1,1,1,2,1,1,0,0.46577
1,1,1,2,1,1,0,0.47131
1,1,1,2,1,1,0,0.4769
1,1,1,2,1,1,0,0.48244
1,1,1,2,1,1,0,0.48796
1,1,1,2,1,1,0,0.49347
1,1,1,2,1,1,0,0.49908
1,1,1,2,1,1,0,0.5047
1,1,1,2,1,1,0,0.51031
1,1,1,2,1,1,0,0.51588
1,1,1,2,1,1,0,0.52153
1,1,1,2,1,1,0,0.52714
1,1,1,2,1,1,0,0.53268
1,1,1,2,1,1,0,0.53822
1,1,1,2,1,1,0,0.54389
1,1,1,2,1,1,0,0.54958
1,1,1,2,1,1,0,0.55516
1,1,1,2,1,1,0,0.56067
1,1,1,2,1,1,0,0.56618
1,1,1,2,1,1,0,0.57182
1,1,1,2,1,1,0,0.57744
1,1,1,2,1,1,0,0.58301
1,1,1,2,1,1,0,0.58862
1,1,1,2,1,1,0,0.5943
1,1,1,2,1,1,0,0.59999
